source,target,weight
AHRQ_AcquiredDeformities_DT,AHRQ_NoninfectiousGastroenterit0,-0.113638645530132
AHRQ_AcquiredDeformities_DT,AHRQ_NutritionalDeficiencies_DT,-0.461372033562814
AHRQ_AcquiredDeformities_DT,AHRQ_OpenWounds_DT,0.165458371290234
AHRQ_AcquiredDeformities_DT,AHRQ_Osteoporosis_DT,-0.0943849090212254
AHRQ_AcquiredDeformities_DT,AHRQ_OthBoneDs_DT,0.753953181021865
AHRQ_AcquiredDeformities_DT,AHRQ_OthConnectiveTissueDs_DT,1.07240110645339
AHRQ_AcquiredDeformities_DT,AHRQ_OthEndocrineDO_DT,-0.1602093338506
AHRQ_AcquiredDeformities_DT,AHRQ_OthGIDO_DT,-0.161598185172023
AHRQ_AcquiredDeformities_DT,AHRQ_OthHematologicConditions_DT,-0.672349248258307
AHRQ_AcquiredDeformities_DT,AHRQ_OthInfections_DT,-0.122380815610017
AHRQ_AcquiredDeformities_DT,AHRQ_OthInflamCondOfSkin_DT,-0.0723680485076809
AHRQ_AcquiredDeformities_DT,AHRQ_OthInjuriesExternalCauses_D,0.321244906658112
AHRQ_AcquiredDeformities_DT,AHRQ_OthLowerRespiratoryDs_DT,-0.202768344260395
AHRQ_AcquiredDeformities_DT,AHRQ_OthNervousSystemDO_DT,0.24914163295449
AHRQ_AcquiredDeformities_DT,AHRQ_OthNutritionalEndocrineDO_D,-0.0791952460204007
AHRQ_AcquiredDeformities_DT,AHRQ_OthSkinDO_DT,0.430315496333724
AHRQ_AcquiredDeformities_DT,AHRQ_OthUpperRespiratoryDs_DT,0.198763453960738
AHRQ_AcquiredDeformities_DT,AHRQ_PancreaticDO_DT,-1.00911181747796
AHRQ_AcquiredDeformities_DT,AHRQ_Paralysis_DT,0.433021278292204
AHRQ_AcquiredDeformities_DT,AHRQ_PathologicalFracture_DT,0.0035258782986247
AHRQ_AcquiredDeformities_DT,AHRQ_PersonalityDO_DT,0.0872010144264555
AHRQ_AcquiredDeformities_DT,AHRQ_Pleurisy_DT,-1.19547364941979
AHRQ_AcquiredDeformities_DT,AHRQ_Poisoning_DT,-0.252692518858353
AHRQ_AcquiredDeformities_DT,AHRQ_RespiratoryFailure_DT,-1.68088184732316
AHRQ_AcquiredDeformities_DT,AHRQ_RespiratoryInfections_DT,0.178937138721501
AHRQ_AcquiredDeformities_DT,AHRQ_SkinInfections_DT,0.116861961120808
AHRQ_AcquiredDeformities_DT,AHRQ_SpinalCordInjury_DT,0.0075907520688079
AHRQ_AcquiredDeformities_DT,AHRQ_Spondylosis_DT,0.494502886091194
AHRQ_AcquiredDeformities_DT,AHRQ_SprainsAndStrains_DT,0.491784687440455
AHRQ_AcquiredDeformities_DT,AHRQ_SuicideAndSelfInjury_DT,-0.388974602052788
AHRQ_AcquiredDeformities_DT,AHRQ_SuperficialInjury_DT,0.235229870583775
AHRQ_AcquiredDeformities_DT,AHRQ_SystemicLupus_DT,-0.424977673760725
AHRQ_AcquiredDeformities_DT,AHRQ_ThyroidDO_DT,-0.204429344835706
AHRQ_AcquiredDeformities_DT,AHRQ_UpperGIDO_DT,0.0059435098911384
AHRQ_AcquiredDeformities_DT,AHRQ_ViralInfection_DT,0.134194530729433
AHRQ_AcquiredDeformities_DT,NEPEC_DXALC_DT,-0.713431696901462
AHRQ_AcquiredDeformities_DT,NEPEC_DXDRG_DT,-0.0158667716289541
AHRQ_AcquiredDeformities_DT,NEPEC_SCHZ_DT,-0.046942649160189
AHRQ_AcquiredDeformities_DT,NEPEC_MDD_DT,-0.528880929614733
AHRQ_AcquiredDeformities_DT,NEPEC_AFBPDX_DT,0.0410821547481252
AHRQ_AcquiredDeformities_DT,NEPEC_PTSD_DT,0.234352687948029
AHRQ_AcquiredDeformities_DT,NEPEC_DXODep_DT,0.495289355117727
AHRQ_AcquiredDeformities_DT,NEPEC_ANXunsp_DT,-0.248026545876159
AHRQ_AcquiredDeformities_DT,NEPEC_ANXgen_DT,-0.272404731050258
AHRQ_AcquiredDeformities_DT,dmdxDT,-0.256587648183153
AHRQ_AcquiredDeformities_DT,cancerdxDT,-0.311974365097714
AHRQ_AcquiredDeformities_DT,anomdxDT,0.870268479114701
AHRQ_AcquiredDeformities_DT,genitaldxDT,0.0217390230108907
AHRQ_AdjustmentDO_DT,AHRQ_AbdominalHernia_DT,0.0702003175414605
AHRQ_AdjustmentDO_DT,AHRQ_AcquiredDeformities_DT,0.138657178323005
AHRQ_AdjustmentDO_DT,AHRQ_Anemia_DT,-0.133793972550138
AHRQ_AdjustmentDO_DT,AHRQ_Asthma_DT,0.100559931642439
AHRQ_AdjustmentDO_DT,AHRQ_AttentionDeficitDO_DT,-0.0172956860852958
AHRQ_AdjustmentDO_DT,AHRQ_BacterialInfection_DT,-0.108122383548904
AHRQ_AdjustmentDO_DT,AHRQ_BiliaryTractDs_DT,-0.0758782645556524
AHRQ_AdjustmentDO_DT,AHRQ_Burns_DT,0.359342113993149
AHRQ_AdjustmentDO_DT,AHRQ_CNSInfection_DT,-0.230846279686522
AHRQ_AdjustmentDO_DT,AHRQ_CerebrovascularDs_DT,-0.0146323847627442
AHRQ_AdjustmentDO_DT,AHRQ_COPDAndBronchiectasis_DT,0.0960371655250438
AHRQ_AdjustmentDO_DT,AHRQ_ChronicUlcerOfSkin_DT,0.0094300325557413
AHRQ_AdjustmentDO_DT,AHRQ_CoagulationDO_DT,-0.450653785737693
AHRQ_AdjustmentDO_DT,AHRQ_ComaBrainDamage_DT,-0.343182232255011
AHRQ_AdjustmentDO_DT,AHRQ_CrushingInjuryOrInternalIn0,0.304376982004188
AHRQ_AdjustmentDO_DT,AHRQ_DementiaAndOthDO_DT,0.518498994356239
AHRQ_AdjustmentDO_DT,AHRQ_DevelopmentalDO_DT,0.198193665783273
AHRQ_AdjustmentDO_DT,AHRQ_DisOfArteries_DT,0.0565539373765189
AHRQ_AdjustmentDO_DT,AHRQ_DisOfMouth_DT,-0.238791743226772
AHRQ_AdjustmentDO_DT,AHRQ_DisOfTheHeart_DT,0.0661271039067941
AHRQ_AdjustmentDO_DT,AHRQ_DisOfTheUrinarySystem_DT,-0.0202079802366683
AHRQ_AdjustmentDO_DT,AHRQ_DisOfVeins_DT,0.0601997320512002
AHRQ_AdjustmentDO_DT,AHRQ_DisOfWhiteBloodCells_DT,-0.282748393763445
AHRQ_AdjustmentDO_DT,AHRQ_DOOfLipidMetabolism_DT,-0.0332619712157872
AHRQ_AdjustmentDO_DT,AHRQ_DOOfTeethAndJaw_DT,0.157845837661786
AHRQ_AdjustmentDO_DT,AHRQ_DOInChildhood_DT,-0.239844822380098
AHRQ_AdjustmentDO_DT,AHRQ_EarConditions_DT,0.122955834169626
AHRQ_AdjustmentDO_DT,AHRQ_EpilepsyConvulsions_DT,-0.0511036060300186
AHRQ_AdjustmentDO_DT,AHRQ_EyeDO_DT,0.0299131316810355
AHRQ_AdjustmentDO_DT,AHRQ_FluidAndElectrolyteDO_DT,-0.23167158265272
AHRQ_AdjustmentDO_DT,AHRQ_Fractures_DT,0.181454483520505
AHRQ_AdjustmentDO_DT,AHRQ_GIHemorrhage_DT,0.164172477143145
AHRQ_AdjustmentDO_DT,AHRQ_GoutAndOth_DT,-0.213214876443596
AHRQ_AdjustmentDO_DT,AHRQ_Headache_DT,0.0655659221752779
AHRQ_AdjustmentDO_DT,AHRQ_NSConditions_DT,-0.234655995612841
AHRQ_AdjustmentDO_DT,AHRQ_Hypertension_DT,-0.0239228217107158
AHRQ_AdjustmentDO_DT,AHRQ_ImmunityDO_DT,-0.795499689668318
AHRQ_AdjustmentDO_DT,AHRQ_ImpulseControlDONEC_DT,0.316586911813288
AHRQ_AdjustmentDO_DT,AHRQ_InfectiveArthritis_DT,0.0080783102216704
AHRQ_AdjustmentDO_DT,AHRQ_IntestinalInfection_DT,-0.25952191407536
AHRQ_AdjustmentDO_DT,AHRQ_IntracranialInjury_DT,-0.232102576640005
AHRQ_AdjustmentDO_DT,AHRQ_JointDisorderTraumarelated_,0.247662522263831
AHRQ_AdjustmentDO_DT,AHRQ_LiverDs_DT,0.0176070318475894
AHRQ_AdjustmentDO_DT,AHRQ_LowerGIDO_DT,-0.0734429117409839
AHRQ_AdjustmentDO_DT,AHRQ_Mycoses_DT,0.229262067517854
AHRQ_AdjustmentDO_DT,AHRQ_NontraumaticJointDO_DT,0.186034278073309
AHRQ_AdjustmentDO_DT,AHRQ_NoninfectiousGastroenterit0,0.315265680048424
AHRQ_AdjustmentDO_DT,AHRQ_NutritionalDeficiencies_DT,-0.477376784681153
AHRQ_AdjustmentDO_DT,AHRQ_OpenWounds_DT,-0.0215673499007903
AHRQ_AdjustmentDO_DT,AHRQ_Osteoporosis_DT,0.11834819442921
AHRQ_AdjustmentDO_DT,AHRQ_OthBoneDs_DT,0.0730226742199067
AHRQ_AdjustmentDO_DT,AHRQ_OthConnectiveTissueDs_DT,-0.0003911128440974
AHRQ_AdjustmentDO_DT,AHRQ_OthEndocrineDO_DT,-0.174037794890081
AHRQ_AdjustmentDO_DT,AHRQ_OthGIDO_DT,0.0009385853368857
AHRQ_AdjustmentDO_DT,AHRQ_OthHematologicConditions_DT,-0.344902544582375
AHRQ_AdjustmentDO_DT,AHRQ_OthInfections_DT,0.150852881951608
AHRQ_AdjustmentDO_DT,AHRQ_OthInflamCondOfSkin_DT,0.0063981872689912
AHRQ_AdjustmentDO_DT,AHRQ_OthInjuriesExternalCauses_D,0.176511058083539
AHRQ_AdjustmentDO_DT,AHRQ_OthLowerRespiratoryDs_DT,-0.0386196889876232
AHRQ_AdjustmentDO_DT,AHRQ_OthNervousSystemDO_DT,-0.0313609820496209
AHRQ_AdjustmentDO_DT,AHRQ_OthNutritionalEndocrineDO_D,-0.0612891148990575
AHRQ_AdjustmentDO_DT,AHRQ_OthSkinDO_DT,0.148021411267101
AHRQ_AdjustmentDO_DT,AHRQ_OthUpperRespiratoryDs_DT,0.0365695083545946
AHRQ_AdjustmentDO_DT,AHRQ_PancreaticDO_DT,-0.414759436239767
AHRQ_AdjustmentDO_DT,AHRQ_Paralysis_DT,0.505814316828297
AHRQ_AdjustmentDO_DT,AHRQ_PathologicalFracture_DT,-0.206112988972266
AHRQ_AdjustmentDO_DT,AHRQ_PersonalityDO_DT,0.35125935932114
AHRQ_AdjustmentDO_DT,AHRQ_Pleurisy_DT,-0.600869079487515
AHRQ_AdjustmentDO_DT,AHRQ_Poisoning_DT,0.14737241003788
AHRQ_AdjustmentDO_DT,AHRQ_RespiratoryFailure_DT,-1.02248103888749
AHRQ_AdjustmentDO_DT,AHRQ_RespiratoryInfections_DT,0.331862049013417
AHRQ_AdjustmentDO_DT,AHRQ_SkinInfections_DT,0.213348775799334
AHRQ_AdjustmentDO_DT,AHRQ_SpinalCordInjury_DT,0.439804157492414
AHRQ_AdjustmentDO_DT,AHRQ_Spondylosis_DT,0.158077246222313
AHRQ_AdjustmentDO_DT,AHRQ_SprainsAndStrains_DT,0.270156930438525
AHRQ_AdjustmentDO_DT,AHRQ_SuicideAndSelfInjury_DT,0.196553999666472
AHRQ_AdjustmentDO_DT,AHRQ_SuperficialInjury_DT,0.223575029145848
AHRQ_AdjustmentDO_DT,AHRQ_SystemicLupus_DT,-0.120937983996282
AHRQ_AdjustmentDO_DT,AHRQ_ThyroidDO_DT,-0.158075519151341
AHRQ_AdjustmentDO_DT,AHRQ_UpperGIDO_DT,0.0438497213771554
AHRQ_AdjustmentDO_DT,AHRQ_ViralInfection_DT,0.202570961427418
AHRQ_AdjustmentDO_DT,NEPEC_DXALC_DT,-0.381785806712865
AHRQ_AdjustmentDO_DT,NEPEC_DXDRG_DT,0.240341171878005
AHRQ_AdjustmentDO_DT,NEPEC_SCHZ_DT,-0.272437871966328
AHRQ_AdjustmentDO_DT,NEPEC_MDD_DT,-0.371716930895443
AHRQ_AdjustmentDO_DT,NEPEC_AFBPDX_DT,-0.119202659905334
AHRQ_AdjustmentDO_DT,NEPEC_PTSD_DT,-0.004906596439753
AHRQ_AdjustmentDO_DT,NEPEC_DXODep_DT,1.0085886173723
AHRQ_AdjustmentDO_DT,NEPEC_ANXunsp_DT,0.173898484243301
AHRQ_AdjustmentDO_DT,NEPEC_ANXgen_DT,-0.139771574922578
AHRQ_AdjustmentDO_DT,dmdxDT,-0.153219728049877
AHRQ_AdjustmentDO_DT,cancerdxDT,-0.218297903483478
